# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -2.7424235 eV
#   Energy (eV)     DOS(spin up)    DOS(spin down)
     1.28300000      1.41200000      1.41200000
     1.28500000      1.40500000      1.40500000
     1.28700000      1.39800000      1.39800000
     1.28900000      1.39100000      1.39100000
     1.29100000      1.38400000      1.38400000
     1.29300000      1.37700000      1.37700000
     1.29500000      1.37000000      1.37000000
     1.29700000      1.36300000      1.36300000
     1.29900000      1.35600000      1.35600000
     1.30100000      1.34900000      1.34900000
     1.30300000      1.34200000      1.34200000
     1.30500000      1.33500000      1.33500000
     1.30700000      1.32800000      1.32800000
     1.30900000      1.32100000      1.32100000
     1.31100000      1.31400000      1.31400000
     1.31300000      1.30600000      1.30600000
     1.31500000      1.29900000      1.29900000
     1.31700000      1.29200000      1.29200000
     1.31900000      1.28500000      1.28500000
     1.32100000      1.27800000      1.27800000
     1.32300000      1.27100000      1.27100000
     1.32500000      1.26400000      1.26400000
     1.32700000      1.25700000      1.25700000
     1.32900000      1.25000000      1.25000000
     1.33100000      1.24300000      1.24300000
     1.33300000      1.23600000      1.23600000
     1.33500000      1.22900000      1.22900000
     1.33700000      1.22200000      1.22200000
     1.33900000      1.21500000      1.21500000
     1.34100000      1.20800000      1.20800000
     1.34300000      1.20100000      1.20100000
     1.34500000      1.19400000      1.19400000
     1.34700000      1.18700000      1.18700000
     1.34900000      1.18000000      1.18000000
     1.35100000      1.17300000      1.17300000
     1.35300000      1.16600000      1.16600000
     1.35500000      1.15900000      1.15900000
     1.35700000      1.15200000      1.15200000
     1.35900000      1.14500000      1.14500000
     1.36100000      1.13800000      1.13800000
     1.36300000      1.13100000      1.13100000
     1.36500000      1.12400000      1.12400000
     1.36700000      1.11600000      1.11600000
     1.36900000      1.10900000      1.10900000
     1.37100000      1.10200000      1.10200000
     1.37300000      1.09500000      1.09500000
     1.37500000      1.08800000      1.08800000
     1.37700000      1.08100000      1.08100000
     1.37900000      1.07400000      1.07400000
     1.38100000      1.06700000      1.06700000
     1.38300000      1.06000000      1.06000000
     1.38500000      1.05300000      1.05300000
     1.38700000      1.04600000      1.04600000
     1.38900000      1.03900000      1.03900000
     1.39100000      1.03200000      1.03200000
     1.39300000      1.02500000      1.02500000
     1.39500000      1.01800000      1.01800000
     1.39700000      1.01100000      1.01100000
     1.39900000      1.00400000      1.00400000
     1.40100000      0.99680000      0.99680000
     1.40300000      0.98980000      0.98980000
     1.40500000      0.98280000      0.98280000
     1.40700000      0.97570000      0.97570000
     1.40900000      0.96870000      0.96870000
     1.41100000      0.96170000      0.96160000
     1.41300000      0.95460000      0.95460000
     1.41500000      0.94760000      0.94760000
     1.41700000      0.94050000      0.94050000
     1.41900000      0.93350000      0.93350000
     1.42100000      0.92650000      0.92650000
     1.42300000      0.91940000      0.91940000
     1.42500000      0.91240000      0.91240000
     1.42700000      0.90540000      0.90530000
     1.42900000      0.89830000      0.89830000
     1.43100000      0.89130000      0.89130000
     1.43300000      0.88420000      0.88420000
     1.43500000      0.87720000      0.87720000
     1.43700000      0.87020000      0.87020000
     1.43900000      0.86310000      0.86310000
     1.44100000      0.85610000      0.85610000
     1.44300000      0.84900000      0.84900000
     1.44500000      0.84200000      0.84200000
     1.44700000      0.83500000      0.83500000
     1.44900000      0.82790000      0.82790000
     1.45100000      0.82090000      0.82090000
     1.45300000      0.81390000      0.81390000
     1.45500000      0.80680000      0.80680000
     1.45700000      0.79980000      0.79980000
     1.45900000      0.79270000      0.79270000
     1.46100000      0.78570000      0.78570000
     1.46300000      0.77870000      0.77870000
     1.46500000      0.77160000      0.77160000
     1.46700000      0.76460000      0.76460000
     1.46900000      0.75760000      0.75760000
     1.47100000      0.75050000      0.75050000
     1.47300000      0.74410000      0.74410000
     1.47500000      0.74580000      0.74580000
     1.47700000      0.74750000      0.74750000
     1.47900000      0.74920000      0.74920000
     1.48100000      0.75080000      0.75080000
     1.48300000      0.75250000      0.75250000
     1.48500000      0.75420000      0.75420000
     1.48700000      0.75580000      0.75580000
     1.48900000      0.75750000      0.75750000
     1.49100000      0.75920000      0.75920000
     1.49300000      0.76090000      0.76090000
     1.49500000      0.76250000      0.76250000
     1.49700000      0.76420000      0.76420000
     1.49900000      0.76590000      0.76590000
     1.50100000      0.76750000      0.76750000
     1.50300000      0.76920000      0.76920000
     1.50500000      0.77090000      0.77090000
     1.50700000      0.77260000      0.77260000
     1.50900000      0.77420000      0.77420000
     1.51100000      0.77590000      0.77590000
     1.51300000      0.77760000      0.77760000
     1.51500000      0.77920000      0.77920000
     1.51700000      0.78090000      0.78090000
     1.51900000      0.78260000      0.78260000
     1.52100000      0.78430000      0.78430000
     1.52300000      0.78590000      0.78590000
     1.52500000      0.78760000      0.78760000
     1.52700000      0.78930000      0.78930000
     1.52900000      0.79100000      0.79100000
     1.53100000      0.79260000      0.79260000
     1.53300000      0.79430000      0.79430000
     1.53500000      0.79600000      0.79600000
     1.53700000      0.79760000      0.79760000
     1.53900000      0.79930000      0.79930000
     1.54100000      0.80100000      0.80100000
     1.54300000      0.80270000      0.80270000
     1.54500000      0.80430000      0.80430000
     1.54700000      0.80600000      0.80600000
     1.54900000      0.80770000      0.80770000
     1.55100000      0.80930000      0.80930000
     1.55300000      0.81100000      0.81100000
     1.55500000      0.81270000      0.81270000
     1.55700000      0.81440000      0.81440000
     1.55900000      0.81600000      0.81600000
     1.56100000      0.81770000      0.81770000
     1.56300000      0.81940000      0.81940000
     1.56500000      0.82100000      0.82100000
     1.56700000      0.82270000      0.82270000
     1.56900000      0.82440000      0.82440000
     1.57100000      0.82610000      0.82610000
     1.57300000      0.82770000      0.82770000
     1.57500000      0.82940000      0.82940000
     1.57700000      0.83110000      0.83110000
     1.57900000      0.83280000      0.83280000
     1.58100000      0.83440000      0.83440000
     1.58300000      0.83610000      0.83610000
     1.58500000      0.83780000      0.83780000
     1.58700000      0.83940000      0.83940000
     1.58900000      0.84110000      0.84110000
     1.59100000      0.84280000      0.84280000
     1.59300000      0.84450000      0.84450000
     1.59500000      0.84610000      0.84610000
     1.59700000      0.84780000      0.84780000
     1.59900000      0.84950000      0.84950000
     1.60100000      0.85110000      0.85110000
     1.60300000      0.85280000      0.85280000
     1.60500000      0.85450000      0.85450000
     1.60700000      0.85620000      0.85620000
     1.60900000      0.85780000      0.85780000
     1.61100000      0.85950000      0.85950000
     1.61300000      0.86120000      0.86120000
     1.61500000      0.86280000      0.86280000
     1.61700000      0.86450000      0.86450000
     1.61900000      0.86620000      0.86620000
     1.62100000      0.86790000      0.86790000
     1.62300000      0.86950000      0.86950000
     1.62500000      0.87120000      0.87120000
     1.62700000      0.87290000      0.87290000
     1.62900000      0.87460000      0.87450000
     1.63100000      0.87620000      0.87620000
     1.63300000      0.87790000      0.87790000
     1.63500000      0.87960000      0.87960000
     1.63700000      0.88120000      0.88120000
     1.63900000      0.88290000      0.88290000
     1.64100000      0.88460000      0.88460000
     1.64300000      0.88630000      0.88630000
     1.64500000      0.88790000      0.88790000
     1.64700000      0.88960000      0.88960000
     1.64900000      0.89130000      0.89130000
     1.65100000      0.89290000      0.89290000
     1.65300000      0.89460000      0.89460000
     1.65500000      0.89630000      0.89630000
     1.65700000      0.89800000      0.89800000
     1.65900000      0.89960000      0.89960000
     1.66100000      0.90130000      0.90130000
     1.66300000      0.90300000      0.90300000
     1.66500000      0.45630000      0.45630000
     1.66700000      0.45470000      0.45470000
     1.66900000      0.45320000      0.45320000
     1.67100000      0.45160000      0.45160000
     1.67300000      0.45000000      0.45000000
     1.67500000      0.44840000      0.44840000
     1.67700000      0.44690000      0.44690000
     1.67900000      0.44530000      0.44530000
     1.68100000      0.44370000      0.44370000
     1.68300000      0.44210000      0.44210000
     1.68500000      0.44060000      0.44060000
     1.68700000      0.43900000      0.43900000
     1.68900000      0.43740000      0.43740000
     1.69100000      0.43580000      0.43580000
     1.69300000      0.43430000      0.43430000
     1.69500000      0.43270000      0.43270000
     1.69700000      0.43110000      0.43110000
     1.69900000      0.42950000      0.42950000
     1.70100000      0.42800000      0.42800000
     1.70300000      0.42640000      0.42640000
     1.70500000      0.42480000      0.42480000
     1.70700000      0.42320000      0.42320000
     1.70900000      0.42170000      0.42170000
     1.71100000      0.42010000      0.42010000
     1.71300000      0.41850000      0.41850000
     1.71500000      0.41690000      0.41690000
     1.71700000      0.41540000      0.41540000
     1.71900000      0.41380000      0.41380000
     1.72100000      0.41220000      0.41220000
     1.72300000      0.41060000      0.41060000
     1.72500000      0.40910000      0.40910000
     1.72700000      0.40750000      0.40750000
     1.72900000      0.40590000      0.40590000
     1.73100000      0.40430000      0.40430000
     1.73300000      0.40280000      0.40280000
     1.73500000      0.40120000      0.40120000
     1.73700000      0.39960000      0.39960000
     1.73900000      0.39800000      0.39800000
     1.74100000      0.39650000      0.39650000
     1.74300000      0.39490000      0.39490000
     1.74500000      0.39330000      0.39330000
     1.74700000      0.39170000      0.39170000
     1.74900000      0.39020000      0.39020000
     1.75100000      0.38860000      0.38860000
     1.75300000      0.38700000      0.38700000
     1.75500000      0.38540000      0.38540000
     1.75700000      0.38390000      0.38390000
     1.75900000      0.38230000      0.38230000
     1.76100000      0.38070000      0.38070000
     1.76300000      0.37910000      0.37910000
     1.76500000      0.37760000      0.37760000
     1.76700000      0.37600000      0.37600000
     1.76900000      0.37440000      0.37440000
     1.77100000      0.37280000      0.37280000
     1.77300000      0.37130000      0.37130000
     1.77500000      0.36970000      0.36970000
     1.77700000      0.36810000      0.36810000
     1.77900000      0.36650000      0.36650000
     1.78100000      0.36500000      0.36500000
     1.78300000      0.36340000      0.36340000
     1.78500000      0.36180000      0.36180000
     1.78700000      0.36020000      0.36020000
     1.78900000      0.35870000      0.35870000
     1.79100000      0.35710000      0.35710000
     1.79300000      0.35550000      0.35550000
     1.79500000      0.35390000      0.35390000
     1.79700000      0.35240000      0.35240000
     1.79900000      0.35080000      0.35080000
     1.80100000      0.34920000      0.34920000
     1.80300000      0.34760000      0.34760000
     1.80500000      0.34610000      0.34610000
     1.80700000      0.34450000      0.34450000
     1.80900000      0.34290000      0.34290000
     1.81100000      0.34130000      0.34130000
     1.81300000      0.33980000      0.33980000
     1.81500000      0.33820000      0.33820000
     1.81700000      0.33660000      0.33660000
     1.81900000      0.33500000      0.33500000
     1.82100000      0.33350000      0.33350000
     1.82300000      0.33190000      0.33190000
     1.82500000      0.33030000      0.33030000
     1.82700000      0.32870000      0.32870000
     1.82900000      0.32720000      0.32720000
     1.83100000      0.32560000      0.32560000
     1.83300000      0.32400000      0.32400000
     1.83500000      0.32240000      0.32240000
     1.83700000      0.32090000      0.32090000
     1.83900000      0.31930000      0.31930000
     1.84100000      0.31770000      0.31770000
     1.84300000      0.31610000      0.31610000
     1.84500000      0.31460000      0.31460000
     1.84700000      0.31300000      0.31300000
     1.84900000      0.31140000      0.31140000
     1.85100000      0.30980000      0.30980000
     1.85300000      0.30830000      0.30830000
     1.85500000      0.30670000      0.30670000
     1.85700000      0.30510000      0.30510000
     1.85900000      0.30350000      0.30350000
     1.86100000      0.30200000      0.30200000
     1.86300000      0.30040000      0.30040000
     1.86500000      0.29880000      0.29880000
     1.86700000      0.29720000      0.29720000
     1.86900000      0.29570000      0.29570000
     1.87100000      0.29410000      0.29410000
     1.87300000      0.29250000      0.29250000
     1.87500000      0.29090000      0.29090000
     1.87700000      0.28940000      0.28940000
     1.87900000      0.28780000      0.28780000
     1.88100000      0.28620000      0.28620000
     1.88300000      0.28460000      0.28460000
     1.88500000      0.28310000      0.28310000
     1.88700000      0.28150000      0.28150000
     1.88900000      0.27990000      0.27990000
     1.89100000      0.27830000      0.27830000
     1.89300000      0.27680000      0.27680000
     1.89500000      0.27520000      0.27520000
     1.89700000      0.27360000      0.27360000
     1.89900000      0.27200000      0.27200000
     1.90100000      0.27050000      0.27050000
     1.90300000      0.26890000      0.26890000
     1.90500000      0.26730000      0.26730000
     1.90700000      0.26570000      0.26570000
     1.90900000      0.26420000      0.26420000
     1.91100000      0.26260000      0.26260000
     1.91300000      0.26100000      0.26100000
     1.91500000     10.32000000     10.32000000
     1.91700000      0.11580000      0.11580000
     1.91900000      0.11520000      0.11520000
     1.92100000      0.11460000      0.11460000
     1.92300000      0.11400000      0.11400000
     1.92500000      0.11340000      0.11340000
     1.92700000      0.11280000      0.11280000
     1.92900000      0.11220000      0.11220000
     1.93100000      0.11160000      0.11160000
     1.93300000      0.11100000      0.11100000
     1.93500000      0.11040000      0.11040000
     1.93700000      0.10980000      0.10980000
     1.93900000      0.10920000      0.10920000
     1.94100000      0.10860000      0.10860000
     1.94300000      0.10800000      0.10800000
     1.94500000      0.10740000      0.10740000
     1.94700000      0.10680000      0.10680000
     1.94900000      0.10620000      0.10620000
     1.95100000      0.10560000      0.10560000
     1.95300000      0.10500000      0.10500000
     1.95500000      0.10450000      0.10450000
     1.95700000      0.10390000      0.10390000
     1.95900000      0.10330000      0.10330000
     1.96100000      0.10270000      0.10270000
     1.96300000      0.10210000      0.10210000
     1.96500000      0.10150000      0.10150000
     1.96700000      0.11660000      0.11660000
     1.96900000      0.13220000      0.13220000
     1.97100000      0.14790000      0.14790000
     1.97300000      0.16360000      0.16350000
     1.97500000      0.17920000      0.17920000
     1.97700000      0.19490000      0.19490000
     1.97900000      0.21050000      0.21050000
     1.98100000      0.22620000      0.22620000
     1.98300000      0.24190000      0.24180000
     1.98500000      0.25750000      0.25750000
     1.98700000      0.27320000      0.27320000
     1.98900000      0.28880000      0.28880000
     1.99100000      0.30450000      0.30450000
     1.99300000      0.32020000      0.32010000
     1.99500000      0.33580000      0.33580000
     1.99700000      0.35150000      0.35150000
     1.99900000      0.36710000      0.36710000
     2.00100000      0.38280000      0.38280000
     2.00300000      0.39850000      0.39840000
     2.00500000      0.41410000      0.41410000
     2.00700000      0.42980000      0.42980000
     2.00900000      0.44540000      0.44540000
     2.01100000      0.46110000      0.46110000
     2.01300000      0.47680000      0.47670000
     2.01500000      0.49240000      0.49240000
     2.01700000      0.50810000      0.50810000
     2.01900000      0.52370000      0.52370000
     2.02100000      0.53940000      0.53940000
     2.02300000      0.55510000      0.55510000
     2.02500000      0.57070000      0.57070000
     2.02700000      0.58640000      0.58640000
     2.02900000      0.60200000      0.60200000
     2.03100000      0.61770000      0.61770000
     2.03300000      0.63340000      0.63340000
     2.03500000      0.64900000      0.64900000
     2.03700000      0.66470000      0.66470000
     2.03900000      0.68030000      0.68030000
     2.04100000      0.69600000      0.69600000
     2.04300000      0.71170000      0.71170000
     2.04500000      0.72730000      0.72730000
     2.04700000      0.74300000      0.74300000
     2.04900000      0.75860000      0.75860000
     2.05100000      0.77430000      0.77430000
     2.05300000     11.21000000     11.21000000
     2.05500000      1.04400000      1.04400000
     2.05700000      1.07900000      1.07900000
     2.05900000      1.11300000      1.11300000
     2.06100000      1.14800000      1.14800000
     2.06300000      1.18300000      1.18300000
     2.06500000      1.21700000      1.21700000
     2.06700000      1.25200000      1.25200000
     2.06900000      1.28700000      1.28700000
     2.07100000      1.32100000      1.32100000
     2.07300000      1.35600000      1.35600000
     2.07500000      1.39100000      1.39100000
     2.07700000      1.42600000      1.42600000
     2.07900000      1.46000000      1.46000000
     2.08100000      1.49500000      1.49500000
     2.08300000      1.53000000      1.53000000
     2.08500000      1.56400000      1.56400000
     2.08700000      1.59900000      1.59900000
     2.08900000      1.63400000      1.63400000
     2.09100000      1.66800000      1.66800000
     2.09300000      1.70300000      1.70300000
     2.09500000      1.73800000      1.73800000
     2.09700000      1.77300000      1.77300000
     2.09900000      1.80700000      1.80700000
     2.10100000      1.84200000      1.84200000
     2.10300000      1.87700000      1.87700000
     2.10500000      1.91100000      1.91100000
     2.10700000      1.94600000      1.94600000
     2.10900000      1.98100000      1.98100000
     2.11100000      2.01600000      2.01600000
     2.11300000      2.05000000      2.05000000
     2.11500000      2.08500000      2.08500000
     2.11700000      2.12000000      2.12000000
     2.11900000      2.15400000      2.15400000
     2.12100000      2.18900000      2.18900000
     2.12300000      2.22400000      2.22400000
     2.12500000      2.25800000      2.25800000
     2.12700000      2.29300000      2.29300000
     2.12900000      2.32800000      2.32800000
     2.13100000      2.36300000      2.36300000
     2.13300000      2.39700000      2.39700000
     2.13500000      2.43200000      2.43200000
     2.13700000      2.46700000      2.46700000
     2.13900000      2.50100000      2.50100000
     2.14100000      2.53600000      2.53600000
     2.14300000      2.57100000      2.57100000
     2.14500000      2.60600000      2.60600000
     2.14700000      2.64000000      2.64000000
     2.14900000      2.67500000      2.67500000
     2.15100000      2.71000000      2.71000000
     2.15300000      2.74400000      2.74400000
     2.15500000      2.77900000      2.77900000
     2.15700000      2.81400000      2.81400000
     2.15900000      2.84800000      2.84800000
     2.16100000      2.88300000      2.88300000
     2.16300000      2.91800000      2.91800000
     2.16500000      2.95300000      2.95300000
     2.16700000      2.98700000      2.98700000
     2.16900000      3.02200000      3.02200000
     2.17100000      3.05700000      3.05700000
     2.17300000      3.09100000      3.09100000
     2.17500000      3.12600000      3.12600000
     2.17700000      3.16100000      3.16100000
     2.17900000      3.19600000      3.19500000
     2.18100000      3.23000000      3.23000000
     2.18300000      3.26500000      3.26500000
     2.18500000      3.30000000      3.30000000
     2.18700000      3.33400000      3.33400000
     2.18900000      1.90700000      1.90700000
     2.19100000      1.91300000      1.91300000
     2.19300000      1.92000000      1.92000000
     2.19500000      1.92700000      1.92700000
     2.19700000      1.93400000      1.93400000
     2.19900000      1.94000000      1.94000000
     2.20100000      1.94700000      1.94700000
     2.20300000      1.95400000      1.95400000
     2.20500000      1.96100000      1.96100000
     2.20700000      1.96700000      1.96700000
     2.20900000      1.97400000      1.97400000
     2.21100000      1.98100000      1.98100000
     2.21300000      1.98800000      1.98800000
     2.21500000      1.99400000      1.99400000
     2.21700000      2.00100000      2.00100000
     2.21900000      2.00800000      2.00800000
     2.22100000      2.01500000      2.01500000
     2.22300000      2.02100000      2.02100000
     2.22500000      2.02800000      2.02800000
     2.22700000      2.03500000      2.03500000
     2.22900000      2.04200000      2.04200000
     2.23100000      2.04800000      2.04800000
     2.23300000      2.05500000      2.05500000
     2.23500000      2.06200000      2.06200000
     2.23700000      2.06900000      2.06900000
     2.23900000      2.07500000      2.07500000
     2.24100000      2.08200000      2.08200000
     2.24300000      2.08900000      2.08900000
     2.24500000      2.09600000      2.09600000
     2.24700000      2.10200000      2.10200000
     2.24900000      2.10900000      2.10900000
     2.25100000      2.11600000      2.11600000
     2.25300000      2.12300000      2.12300000
     2.25500000      2.12900000      2.12900000
     2.25700000      2.13600000      2.13600000
     2.25900000      2.14300000      2.14300000
     2.26100000      2.15000000      2.15000000
     2.26300000      2.15600000      2.15600000
     2.26500000      2.16300000      2.16300000
     2.26700000      2.17000000      2.17000000
     2.26900000      2.17700000      2.17700000
     2.27100000      2.18300000      2.18300000
     2.27300000      2.19000000      2.19000000
     2.27500000      2.19700000      2.19700000
     2.27700000      2.20400000      2.20400000
     2.27900000      2.21000000      2.21000000
     2.28100000      2.21700000      2.21700000
     2.28300000      2.22400000      2.22400000
     2.28500000      2.23100000      2.23100000
     2.28700000      2.23700000      2.23700000
     2.28900000      2.24400000      2.24400000
     2.29100000      2.25100000      2.25100000
     2.29300000      2.25800000      2.25800000
     2.29500000      2.26400000      2.26400000
     2.29700000      2.27100000      2.27100000
     2.29900000      2.27800000      2.27800000
     2.30100000      2.28500000      2.28500000
     2.30300000      2.29100000      2.29100000
     2.30500000      2.29800000      2.29800000
     2.30700000      2.30500000      2.30500000
     2.30900000      2.31300000      2.31300000
     2.31100000      2.32000000      2.32000000
     2.31300000      2.32700000      2.32700000
     2.31500000      2.33500000      2.33500000
     2.31700000      3.38600000      3.38600000
     2.31900000      3.31500000      3.31500000
     2.32100000      3.24400000      3.24400000
     2.32300000      3.17400000      3.17400000
     2.32500000      3.10300000      3.10300000
     2.32700000      3.03200000      3.03200000
     2.32900000      2.96100000      2.96100000
     2.33100000      2.89100000      2.89100000
     2.33300000      2.82000000      2.82000000
     2.33500000      2.74900000      2.74900000
     2.33700000      2.67800000      2.67800000
     2.33900000      2.60700000      2.60800000
     2.34100000      2.53700000      2.53700000
     2.34300000      2.46600000      2.46600000
     2.34500000      2.39500000      2.39500000
     2.34700000      2.32400000      2.32500000
     2.34900000      2.25700000      2.25700000
     2.35100000      2.21500000      2.21500000
     2.35300000      2.17400000      2.17400000
     2.35500000      2.13300000      2.13300000
     2.35700000      2.09100000      2.09100000
     2.35900000      2.05000000      2.05000000
     2.36100000      2.00800000      2.00800000
     2.36300000      1.96700000      1.96700000
     2.36500000      1.92600000      1.92600000
     2.36700000      1.88400000      1.88400000
     2.36900000      1.84300000      1.84300000
     2.37100000      1.80100000      1.80100000
     2.37300000      1.76000000      1.76000000
     2.37500000      1.71900000      1.71900000
     2.37700000      1.67700000      1.67700000
     2.37900000      1.63600000      1.63600000
     2.38100000      1.59400000      1.59400000
     2.38300000      1.55300000      1.55300000
     2.38500000      1.51200000      1.51200000
     2.38700000      1.47000000      1.47000000
     2.38900000      1.42900000      1.42900000
     2.39100000      1.38700000      1.38700000
     2.39300000      1.34600000      1.34600000
     2.39500000      1.30500000      1.30500000
     2.39700000      1.26300000      1.26300000
     2.39900000      1.22200000      1.22200000
     2.40100000      1.18100000      1.18100000
     2.40300000      1.18800000      1.18800000
     2.40500000      1.19900000      1.19900000
     2.40700000      1.21000000      1.21000000
     2.40900000      1.22100000      1.22100000
     2.41100000      1.23300000      1.23300000
     2.41300000      1.24400000      1.24400000
     2.41500000      1.25700000      1.25700000
     2.41700000      1.27000000      1.27000000
     2.41900000      1.28200000      1.28200000
     2.42100000      1.29500000      1.29500000
     2.42300000      1.30800000      1.30800000
     2.42500000      1.32100000      1.32100000
     2.42700000      1.33400000      1.33400000
     2.42900000      1.34600000      1.34600000
     2.43100000      1.35900000      1.35900000
     2.43300000      1.37200000      1.37200000
     2.43500000      1.38500000      1.38500000
     2.43700000      1.39800000      1.39800000
     2.43900000      1.41000000      1.41000000
     2.44100000      1.42300000      1.42300000
     2.44300000      1.43600000      1.43600000
     2.44500000      1.44900000      1.44900000
     2.44700000      1.46200000      1.46200000
     2.44900000      1.47400000      1.47400000
     2.45100000      1.48700000      1.48700000
     2.45300000      1.50000000      1.50000000
     2.45500000      1.51300000      1.51300000
     2.45700000      1.52600000      1.52600000
     2.45900000      1.53800000      1.53800000
     2.46100000      1.55100000      1.55100000
     2.46300000      1.56400000      1.56400000
     2.46500000      1.57700000      1.57700000
     2.46700000      1.58900000      1.58900000
     2.46900000      1.60200000      1.60200000
     2.47100000      1.61500000      1.61500000
     2.47300000      1.62800000      1.62800000
     2.47500000      1.64100000      1.64100000
     2.47700000      1.65300000      1.65300000
     2.47900000      1.66600000      1.66600000
     2.48100000      1.67900000      1.67900000
     2.48300000      1.69200000      1.69200000
     2.48500000      1.70500000      1.70500000
     2.48700000      1.71700000      1.71700000
     2.48900000      1.73000000      1.73000000
     2.49100000      1.74300000      1.74300000
     2.49300000      1.75600000      1.75600000
     2.49500000      1.76900000      1.76900000
     2.49700000      1.78100000      1.78100000
     2.49900000      1.79400000      1.79400000
     2.50100000      1.80700000      1.80700000
     2.50300000      1.82000000      1.82000000
     2.50500000      1.83300000      1.83300000
     2.50700000      1.84500000      1.84500000
     2.50900000      1.85800000      1.85800000
     2.51100000      1.87100000      1.87100000
     2.51300000      1.88400000      1.88400000
     2.51500000      1.28400000      1.28400000
     2.51700000      1.28400000      1.28400000
     2.51900000      1.28500000      1.28500000
     2.52100000      1.28600000      1.28600000
     2.52300000      1.28700000      1.28700000
     2.52500000      2.66000000      2.66000000
     2.52700000      2.62200000      2.62200000
     2.52900000      2.58300000      2.58300000
     2.53100000      2.54500000      2.54500000
     2.53300000      2.50600000      2.50600000
     2.53500000      2.46700000      2.46700000
     2.53700000      2.42900000      2.42900000
     2.53900000      2.39000000      2.39000000
     2.54100000      2.35200000      2.35200000
     2.54300000      2.31300000      2.31300000
     2.54500000      2.27400000      2.27500000
     2.54700000      2.23600000      2.23600000
     2.54900000      2.19700000      2.19700000
     2.55100000      2.15900000      2.15900000
     2.55300000      2.12000000      2.12000000
     2.55500000      2.08100000      2.08200000
     2.55700000      2.04300000      2.04300000
     2.55900000      2.00400000      2.00400000
     2.56100000      1.96600000      1.96600000
     2.56300000      1.92700000      1.92700000
     2.56500000      1.88900000      1.88900000
     2.56700000      1.85000000      1.85000000
     2.56900000      1.81100000      1.81100000
     2.57100000      1.77300000      1.77300000
     2.57300000      1.73400000      1.73400000
     2.57500000      1.69600000      1.69600000
     2.57700000      1.65700000      1.65700000
     2.57900000      1.61800000      1.61800000
     2.58100000      1.58000000      1.58000000
     2.58300000      1.54100000      1.54100000
     2.58500000      1.50300000      1.50300000
     2.58700000      1.46400000      1.46400000
     2.58900000      1.42500000      1.42500000
     2.59100000      1.38700000      1.38700000
     2.59300000      1.34800000      1.34800000
     2.59500000      1.31000000      1.31000000
     2.59700000      1.27100000      1.27100000
     2.59900000      1.23200000      1.23200000
     2.60100000      1.19400000      1.19400000
     2.60300000      1.15500000      1.15500000
     2.60500000      1.11700000      1.11700000
     2.60700000      1.07800000      1.07800000
     2.60900000      1.03900000      1.03900000
     2.61100000      1.00100000      1.00100000
     2.61300000      0.96780000      0.96780000
     2.61500000      0.97650000      0.97640000
     2.61700000      0.98510000      0.98510000
     2.61900000      0.99370000      0.99370000
     2.62100000      1.00200000      1.00200000
     2.62300000      1.01100000      1.01100000
     2.62500000      2.63700000      2.63600000
     2.62700000      4.28400000      4.28300000
     2.62900000      5.93000000      5.92900000
     2.63100000      7.57700000      7.57600000
     2.63300000      9.22300000      9.22200000
     2.63500000     10.87000000     10.87000000
     2.63700000     12.52000000     12.52000000
     2.63900000     15.82000000     15.82000000
     2.64100000      5.74100000      5.74100000
     2.64300000      5.86000000      5.86000000
     2.64500000      5.97900000      5.97900000
     2.64700000      6.09800000      6.09700000
     2.64900000      6.21600000      6.21600000
     2.65100000      6.33500000      6.33500000
     2.65300000      6.45400000      6.45400000
     2.65500000      6.57300000      6.57300000
     2.65700000      6.69200000      6.69200000
     2.65900000      6.81100000      6.81000000
     2.66100000      6.93000000      6.92900000
     2.66300000      7.04800000      7.04800000
     2.66500000      7.16700000      7.16700000
     2.66700000      7.28600000      7.28600000
     2.66900000      7.40500000      7.40500000
     2.67100000      7.52400000      7.52400000
     2.67300000      7.64300000      7.64200000
     2.67500000      7.76200000      7.76100000
     2.67700000      7.88000000      7.88000000
     2.67900000      7.99900000      7.99900000
     2.68100000      8.11800000      8.11800000
     2.68300000      8.23700000      8.23700000
     2.68500000      8.35600000      8.35600000
     2.68700000      8.47500000      8.47400000
     2.68900000      8.59400000      8.59300000
     2.69100000     44.25000000     44.26000000
     2.69300000     30.06000000     30.07000000
     2.69500000     15.87000000     15.89000000
     2.69700000      5.46600000      5.46600000
     2.69900000      5.33800000      5.33900000
     2.70100000      5.21100000      5.21100000
     2.70300000      5.08400000      5.08400000
     2.70500000      4.95700000      4.95700000
     2.70700000      4.82900000      4.82900000
     2.70900000      4.70200000      4.70200000
     2.71100000      4.57500000      4.57500000
     2.71300000      4.44700000      4.44700000
     2.71500000      4.32000000      4.32000000
     2.71700000      4.23300000      4.23300000
     2.71900000      4.34200000      4.34200000
     2.72100000      4.45200000      4.45200000
     2.72300000      4.56100000      4.56100000
     2.72500000      4.67000000      4.67000000
     2.72700000      4.77900000      4.77900000
     2.72900000      4.88900000      4.88900000
     2.73100000      4.99800000      4.99800000
     2.73300000      5.10700000      5.10700000
     2.73500000      5.21600000      5.21600000
     2.73700000      5.32600000      5.32600000
     2.73900000      5.43500000      5.43500000
     2.74100000      5.54400000      5.54400000
     2.74300000      5.65400000      5.65300000
     2.74500000      5.76300000      5.76300000
