# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -2.7424235 eV
#   Energy (eV)     DOS(spin up)    DOS(spin down)
     9.18800000      0.00000000      0.00000000
     9.19000000      0.00000000      0.00000000
     9.19200000      0.00000000      0.00000000
     9.19400000      0.00000000      0.00000000
     9.19600000      0.00000000      0.00000000
     9.19800000      0.00000000      0.00000000
     9.20000000      0.00000000      0.00000000
     9.20200000      0.00000000      0.00000000
     9.20400000      0.00000000      0.00000000
     9.20600000      0.00000000      0.00000000
     9.20800000      0.00000000      0.00000000
     9.21000000      0.00000000      0.00000000
     9.21200000      0.00000000      0.00000000
     9.21400000      0.00000000      0.00000000
     9.21600000      0.00000000      0.00000000
     9.21800000      0.00000000      0.00000000
     9.22000000      0.00000000      0.00000000
     9.22200000      0.00000000      0.00000000
     9.22400000      0.00000000      0.00000000
     9.22600000      0.00000000      0.00000000
     9.22800000      0.00000000      0.00000000
     9.23000000      0.00000000      0.00000000
     9.23200000      0.00000000      0.00000000
     9.23400000      0.00000000      0.00000000
     9.23600000      0.00000000      0.00000000
     9.23800000      0.00000000      0.00000000
     9.24000000      0.00000000      0.00000000
     9.24200000      0.00000000      0.00000000
     9.24400000      0.00000000      0.00000000
     9.24600000      0.00000000      0.00000000
     9.24800000      0.00000000      0.00000000
     9.25000000      0.00000000      0.00000000
     9.25200000      0.00000000      0.00000000
     9.25400000      0.00000000      0.00000000
     9.25600000      0.00000000      0.00000000
     9.25800000      0.00000000      0.00000000
     9.26000000      0.00000000      0.00000000
     9.26200000      0.00000000      0.00000000
     9.26400000      0.00000000      0.00000000
     9.26600000      0.00000000      0.00000000
     9.26800000      0.00000000      0.00000000
     9.27000000      0.00000000      0.00000000
     9.27200000      0.00000000      0.00000000
     9.27400000      0.00000000      0.00000000
     9.27600000      0.00000000      0.00000000
     9.27800000      0.00000000      0.00000000
     9.28000000      0.00000000      0.00000000
     9.28200000      0.00000000      0.00000000
     9.28400000      0.00000000      0.00000000
     9.28600000      0.00000000      0.00000000
     9.28800000      0.00000000      0.00000000
     9.29000000      0.00000000      0.00000000
     9.29200000      0.00000000      0.00000000
     9.29400000      0.00000000      0.00000000
     9.29600000      0.00000000      0.00000000
     9.29800000      0.00000000      0.00000000
     9.30000000      0.00000000      0.00000000
     9.30200000      0.00000000      0.00000000
     9.30400000      0.00000000      0.00000000
     9.30600000      0.00000000      0.00000000
     9.30800000      0.00000000      0.00000000
     9.31000000      0.00000000      0.00000000
     9.31200000      0.00000000      0.00000000
     9.31400000      0.00000000      0.00000000
     9.31600000      0.00000000      0.00000000
     9.31800000      0.00000000      0.00000000
     9.32000000      0.00000000      0.00000000
     9.32200000      0.00000000      0.00000000
     9.32400000      0.00000000      0.00000000
     9.32600000      0.00000000      0.00000000
     9.32800000      0.00000000      0.00000000
     9.33000000      0.00000000      0.00000000
     9.33200000      0.00000000      0.00000000
     9.33400000      0.00000000      0.00000000
     9.33600000      0.00000000      0.00000000
     9.33800000      0.00000000      0.00000000
     9.34000000      0.00000000      0.00000000
     9.34200000      0.00000000      0.00000000
     9.34400000      0.00000000      0.00000000
     9.34600000      0.00000000      0.00000000
     9.34800000      0.00000000      0.00000000
     9.35000000      0.00000000      0.00000000
     9.35200000      0.00000000      0.00000000
     9.35400000      0.00000000      0.00000000
     9.35600000      0.00000000      0.00000000
     9.35800000      0.00000000      0.00000000
     9.36000000      0.00000000      0.00000000
     9.36200000      0.00000000      0.00000000
     9.36400000      0.00000000      0.00000000
     9.36600000      0.00000000      0.00000000
     9.36800000      0.00000000      0.00000000
     9.37000000      0.00000000      0.00000000
     9.37200000      0.00000000      0.00000000
     9.37400000      0.00000000      0.00000000
     9.37600000      0.00000000      0.00000000
     9.37800000      0.00000000      0.00000000
     9.38000000      0.00000000      0.00000000
     9.38200000      0.00000000      0.00000000
     9.38400000      0.00000000      0.00000000
     9.38600000      0.00000000      0.00000000
     9.38800000      0.00000000      0.00000000
     9.39000000      0.00000000      0.00000000
     9.39200000      0.00000000      0.00000000
     9.39400000      0.00000000      0.00000000
     9.39600000      0.00000000      0.00000000
     9.39800000      0.00000000      0.00000000
     9.40000000      0.00000000      0.00000000
     9.40200000      0.00000000      0.00000000
     9.40400000      0.00000000      0.00000000
     9.40600000      0.00000000      0.00000000
     9.40800000      0.00000000      0.00000000
     9.41000000      0.00000000      0.00000000
     9.41200000      0.00000000      0.00000000
     9.41400000      0.00000000      0.00000000
     9.41600000      0.00000000      0.00000000
     9.41800000      0.00000000      0.00000000
     9.42000000      0.00000000      0.00000000
     9.42200000      0.00000000      0.00000000
     9.42400000      0.00000000      0.00000000
     9.42600000      0.00000000      0.00000000
     9.42800000      0.00000000      0.00000000
     9.43000000      0.00000000      0.00000000
     9.43200000      0.00000000      0.00000000
     9.43400000      0.00000000      0.00000000
     9.43600000      0.00000000      0.00000000
     9.43800000      0.00000000      0.00000000
     9.44000000      0.00000000      0.00000000
     9.44200000      0.00000000      0.00000000
     9.44400000      0.00000000      0.00000000
     9.44600000      0.00000000      0.00000000
     9.44800000      0.00000000      0.00000000
     9.45000000      0.00000000      0.00000000
     9.45200000      0.00000000      0.00000000
     9.45400000      0.00000000      0.00000000
     9.45600000      0.00000000      0.00000000
     9.45800000      0.00000000      0.00000000
     9.46000000      0.00000000      0.00000000
     9.46200000      0.00000000      0.00000000
     9.46400000      0.00000000      0.00000000
     9.46600000      0.00000000      0.00000000
     9.46800000      0.00000000      0.00000000
     9.47000000      0.00000000      0.00000000
     9.47200000      0.00000000      0.00000000
     9.47400000      0.00000000      0.00000000
     9.47600000      0.00000000      0.00000000
     9.47800000      0.00000000      0.00000000
     9.48000000      0.00000000      0.00000000
     9.48200000      0.00000000      0.00000000
     9.48400000      0.00000000      0.00000000
     9.48600000      0.00000000      0.00000000
     9.48800000      0.00000000      0.00000000
     9.49000000      0.00000000      0.00000000
     9.49200000      0.00000000      0.00000000
     9.49400000      0.00000000      0.00000000
     9.49600000      0.00000000      0.00000000
     9.49800000      0.00000000      0.00000000
     9.50000000      0.00000000      0.00000000
     9.50200000      0.00000000      0.00000000
     9.50400000      0.00000000      0.00000000
     9.50600000      0.00000000      0.00000000
     9.50800000      0.00000000      0.00000000
     9.51000000      0.00000000      0.00000000
     9.51200000      0.00000000      0.00000000
     9.51400000      0.00000000      0.00000000
     9.51600000      0.00000000      0.00000000
     9.51800000      0.00000000      0.00000000
     9.52000000      0.00000000      0.00000000
     9.52200000      0.00000000      0.00000000
     9.52400000      0.00000000      0.00000000
     9.52600000      0.00000000      0.00000000
     9.52800000      0.00000000      0.00000000
     9.53000000      0.00000000      0.00000000
     9.53200000      0.00000000      0.00000000
     9.53400000      0.00000000      0.00000000
     9.53600000      0.00000000      0.00000000
     9.53800000      0.00000000      0.00000000
     9.54000000      0.00000000      0.00000000
     9.54200000      0.00000000      0.00000000
     9.54400000      0.00000000      0.00000000
     9.54600000      0.00000000      0.00000000
     9.54800000      0.00000000      0.00000000
     9.55000000      0.00000000      0.00000000
     9.55200000      0.00000000      0.00000000
     9.55400000      0.00000000      0.00000000
     9.55600000      0.00000000      0.00000000
     9.55800000      0.00000000      0.00000000
     9.56000000      0.00000000      0.00000000
     9.56200000      0.00000000      0.00000000
     9.56400000      0.00000000      0.00000000
     9.56600000      0.00000000      0.00000000
     9.56800000      0.00000000      0.00000000
     9.57000000      0.00000000      0.00000000
     9.57200000      0.00000000      0.00000000
     9.57400000      0.00000000      0.00000000
     9.57600000      0.00000000      0.00000000
     9.57800000      0.00000000      0.00000000
     9.58000000      0.00000000      0.00000000
     9.58200000      0.00000000      0.00000000
     9.58400000      0.00000000      0.00000000
     9.58600000      0.00000000      0.00000000
     9.58800000      0.00000000      0.00000000
     9.59000000      0.00000000      0.00000000
     9.59200000      0.00000000      0.00000000
     9.59400000      0.00000000      0.00000000
     9.59600000      0.00000000      0.00000000
     9.59800000      0.00000000      0.00000000
     9.60000000      0.00000000      0.00000000
     9.60200000      0.00000000      0.00000000
     9.60400000      0.00000000      0.00000000
     9.60600000      0.00000000      0.00000000
     9.60800000      0.00000000      0.00000000
     9.61000000      0.00000000      0.00000000
     9.61200000      0.00000000      0.00000000
     9.61400000      0.00000000      0.00000000
     9.61600000      0.00000000      0.00000000
     9.61800000      0.00000000      0.00000000
     9.62000000      0.00000000      0.00000000
     9.62200000      0.00000000      0.00000000
     9.62400000      0.00000000      0.00000000
     9.62600000      0.00000000      0.00000000
     9.62800000      0.00000000      0.00000000
     9.63000000      0.00000000      0.00000000
     9.63200000      0.00000000      0.00000000
     9.63400000      0.00000000      0.00000000
     9.63600000      0.00000000      0.00000000
     9.63800000      0.00000000      0.00000000
     9.64000000      0.00000000      0.00000000
     9.64200000      0.00000000      0.00000000
     9.64400000      0.00000000      0.00000000
     9.64600000      0.00000000      0.00000000
     9.64800000      0.00000000      0.00000000
     9.65000000      0.00000000      0.00000000
     9.65200000      0.00000000      0.00000000
     9.65400000      0.00000000      0.00000000
     9.65600000      0.00000000      0.00000000
     9.65800000      0.00000000      0.00000000
     9.66000000      0.00000000      0.00000000
     9.66200000      0.00000000      0.00000000
     9.66400000      0.00000000      0.00000000
     9.66600000      0.00000000      0.00000000
     9.66800000      0.00000000      0.00000000
     9.67000000      0.00000000      0.00000000
     9.67200000      0.00000000      0.00000000
     9.67400000      0.00000000      0.00000000
     9.67600000      0.00000000      0.00000000
     9.67800000      0.00000000      0.00000000
     9.68000000      0.00000000      0.00000000
     9.68200000      0.00000000      0.00000000
     9.68400000      0.00000000      0.00000000
     9.68600000      0.00000000      0.00000000
     9.68800000      0.00000000      0.00000000
     9.69000000      0.00000000      0.00000000
     9.69200000      0.00000000      0.00000000
     9.69400000      0.00000000      0.00000000
     9.69600000      0.00000000      0.00000000
     9.69800000      0.00000000      0.00000000
     9.70000000      0.00000000      0.00000000
     9.70200000      0.00000000      0.00000000
     9.70400000      0.00000000      0.00000000
     9.70600000      0.00000000      0.00000000
     9.70800000      0.00000000      0.00000000
     9.71000000      0.00000000      0.00000000
     9.71200000      0.00000000      0.00000000
     9.71400000      0.00000000      0.00000000
     9.71600000      0.00000000      0.00000000
     9.71800000      0.00000000      0.00000000
     9.72000000      0.00000000      0.00000000
     9.72200000      0.00000000      0.00000000
     9.72400000      0.00000000      0.00000000
     9.72600000      0.00000000      0.00000000
     9.72800000      0.00000000      0.00000000
     9.73000000      0.00000000      0.00000000
     9.73200000      0.00000000      0.00000000
     9.73400000      0.00000000      0.00000000
     9.73600000      0.00000000      0.00000000
     9.73800000      0.00000000      0.00000000
     9.74000000      0.00000000      0.00000000
     9.74200000      0.00000000      0.00000000
     9.74400000      0.00000000      0.00000000
     9.74600000      0.00000000      0.00000000
     9.74800000      0.00000000      0.00000000
     9.75000000      0.00000000      0.00000000
     9.75200000      0.00000000      0.00000000
     9.75400000      0.00000000      0.00000000
     9.75600000      0.00000000      0.00000000
     9.75800000      0.00000000      0.00000000
     9.76000000      0.00000000      0.00000000
     9.76200000      0.00000000      0.00000000
     9.76400000      0.00000000      0.00000000
     9.76600000      0.00000000      0.00000000
     9.76800000      0.00000000      0.00000000
     9.77000000      0.00000000      0.00000000
     9.77200000      0.00000000      0.00000000
     9.77400000      0.00000000      0.00000000
     9.77600000      0.00000000      0.00000000
     9.77800000      0.00000000      0.00000000
     9.78000000      0.00000000      0.00000000
     9.78200000      0.00000000      0.00000000
     9.78400000      0.00000000      0.00000000
     9.78600000      0.00000000      0.00000000
     9.78800000      0.00000000      0.00000000
     9.79000000      0.00000000      0.00000000
     9.79200000      0.00000000      0.00000000
     9.79400000      0.00000000      0.00000000
     9.79600000      0.00000000      0.00000000
     9.79800000      0.00000000      0.00000000
     9.80000000      0.00000000      0.00000000
     9.80200000      0.00000000      0.00000000
     9.80400000      0.00000000      0.00000000
     9.80600000      0.00000000      0.00000000
     9.80800000      0.00000000      0.00000000
     9.81000000      0.00000000      0.00000000
     9.81200000      0.00000000      0.00000000
     9.81400000      0.00000000      0.00000000
     9.81600000      0.00000000      0.00000000
     9.81800000      0.00000000      0.00000000
     9.82000000      0.00000000      0.00000000
     9.82200000      0.00000000      0.00000000
     9.82400000      0.00000000      0.00000000
     9.82600000      0.00000000      0.00000000
     9.82800000      0.00000000      0.00000000
     9.83000000      0.00000000      0.00000000
     9.83200000      0.00000000      0.00000000
     9.83400000      0.00000000      0.00000000
     9.83600000      0.00000000      0.00000000
     9.83800000      0.00000000      0.00000000
     9.84000000      0.00000000      0.00000000
     9.84200000      0.00000000      0.00000000
     9.84400000      0.00000000      0.00000000
     9.84600000      0.00000000      0.00000000
     9.84800000      0.00000000      0.00000000
     9.85000000      0.00000000      0.00000000
     9.85200000      0.00000000      0.00000000
     9.85400000      0.00000000      0.00000000
     9.85600000      0.00000000      0.00000000
     9.85800000      0.00000000      0.00000000
     9.86000000      0.00000000      0.00000000
     9.86200000      0.00000000      0.00000000
     9.86400000      0.00000000      0.00000000
     9.86600000      0.00000000      0.00000000
     9.86800000      0.00000000      0.00000000
     9.87000000      0.00000000      0.00000000
     9.87200000      0.00000000      0.00000000
     9.87400000      0.00000000      0.00000000
     9.87600000      0.00000000      0.00000000
     9.87800000      0.00000000      0.00000000
     9.88000000      0.00000000      0.00000000
     9.88200000      0.00000000      0.00000000
     9.88400000      0.00000000      0.00000000
     9.88600000      0.00000000      0.00000000
     9.88800000      0.00000000      0.00000000
     9.89000000      0.00000000      0.00000000
     9.89200000      0.00000000      0.00000000
     9.89400000      0.00000000      0.00000000
     9.89600000      0.00000000      0.00000000
     9.89800000      0.00000000      0.00000000
     9.90000000      0.00000000      0.00000000
     9.90200000      0.00000000      0.00000000
     9.90400000      0.00000000      0.00000000
     9.90600000      0.00000000      0.00000000
     9.90800000      0.00000000      0.00000000
     9.91000000      0.00000000      0.00000000
     9.91200000      0.00000000      0.00000000
     9.91400000      0.00000000      0.00000000
     9.91600000      0.00000000      0.00000000
     9.91800000      0.00000000      0.00000000
     9.92000000      0.00000000      0.00000000
     9.92200000      0.00000000      0.00000000
     9.92400000      0.00000000      0.00000000
     9.92600000      0.00000000      0.00000000
     9.92800000      0.00000000      0.00000000
     9.93000000      0.00000000      0.00000000
     9.93200000      0.00000000      0.00000000
     9.93400000      0.00000000      0.00000000
     9.93600000      0.00000000      0.00000000
     9.93800000      0.00000000      0.00000000
     9.94000000      0.00000000      0.00000000
     9.94200000      0.00000000      0.00000000
     9.94400000      0.00000000      0.00000000
     9.94600000      0.00000000      0.00000000
     9.94800000      0.00000000      0.00000000
     9.95000000      0.00000000      0.00000000
     9.95200000      0.00000000      0.00000000
     9.95400000      0.00000000      0.00000000
     9.95600000      0.00000000      0.00000000
     9.95800000      0.00000000      0.00000000
     9.96000000      0.00000000      0.00000000
     9.96200000      0.00000000      0.00000000
     9.96400000      0.00000000      0.00000000
     9.96600000      0.00000000      0.00000000
     9.96800000      0.00000000      0.00000000
     9.97000000      0.00000000      0.00000000
     9.97200000      0.00000000      0.00000000
     9.97400000      0.00000000      0.00000000
     9.97600000      0.00000000      0.00000000
     9.97800000      0.00000000      0.00000000
     9.98000000      0.00000000      0.00000000
     9.98200000      0.00000000      0.00000000
     9.98400000      0.00000000      0.00000000
     9.98600000      0.00000000      0.00000000
     9.98800000      0.00000000      0.00000000
     9.99000000      0.00000000      0.00000000
     9.99200000      0.00000000      0.00000000
     9.99400000      0.00000000      0.00000000
     9.99600000      0.00000000      0.00000000
     9.99800000      0.00000000      0.00000000
    10.00000000      0.00000000      0.00000000
    10.00200000      0.00000000      0.00000000
    10.00400000      0.00000000      0.00000000
    10.00600000      0.00000000      0.00000000
    10.00800000      0.00000000      0.00000000
    10.01000000      0.00000000      0.00000000
    10.01200000      0.00000000      0.00000000
    10.01400000      0.00000000      0.00000000
    10.01600000      0.00000000      0.00000000
    10.01800000      0.00000000      0.00000000
    10.02000000      0.00000000      0.00000000
    10.02200000      0.00000000      0.00000000
    10.02400000      0.00000000      0.00000000
    10.02600000      0.00000000      0.00000000
    10.02800000      0.00000000      0.00000000
    10.03000000      0.00000000      0.00000000
    10.03200000      0.00000000      0.00000000
    10.03400000      0.00000000      0.00000000
    10.03600000      0.00000000      0.00000000
    10.03800000      0.00000000      0.00000000
    10.04000000      0.00000000      0.00000000
    10.04200000      0.00000000      0.00000000
    10.04400000      0.00000000      0.00000000
    10.04600000      0.00000000      0.00000000
    10.04800000      0.00000000      0.00000000
    10.05000000      0.00000000      0.00000000
    10.05200000      0.00000000      0.00000000
    10.05400000      0.00000000      0.00000000
    10.05600000      0.00000000      0.00000000
    10.05800000      0.00000000      0.00000000
    10.06000000      0.00000000      0.00000000
    10.06200000      0.00000000      0.00000000
    10.06400000      0.00000000      0.00000000
    10.06600000      0.00000000      0.00000000
    10.06800000      0.00000000      0.00000000
    10.07000000      0.00000000      0.00000000
    10.07200000      0.00000000      0.00000000
    10.07400000      0.00000000      0.00000000
    10.07600000      0.00000000      0.00000000
    10.07800000      0.00000000      0.00000000
    10.08000000      0.00000000      0.00000000
    10.08200000      0.00000000      0.00000000
    10.08400000      0.00000000      0.00000000
    10.08600000      0.00000000      0.00000000
    10.08800000      0.00000000      0.00000000
    10.09000000      0.00000000      0.00000000
    10.09200000      0.00000000      0.00000000
    10.09400000      0.00000000      0.00000000
    10.09600000      0.00000000      0.00000000
    10.09800000      0.00000000      0.00000000
    10.10000000      0.00000000      0.00000000
    10.10200000      0.00000000      0.00000000
    10.10400000      0.00000000      0.00000000
    10.10600000      0.00000000      0.00000000
    10.10800000      0.00000000      0.00000000
    10.11000000      0.00000000      0.00000000
    10.11200000      0.00000000      0.00000000
    10.11400000      0.00000000      0.00000000
    10.11600000      0.00000000      0.00000000
    10.11800000      0.00000000      0.00000000
    10.12000000      0.00000000      0.00000000
    10.12200000      0.00000000      0.00000000
    10.12400000      0.00000000      0.00000000
    10.12600000      0.00000000      0.00000000
    10.12800000      0.00000000      0.00000000
    10.13000000      0.00000000      0.00000000
    10.13200000      0.00000000      0.00000000
    10.13400000      0.00000000      0.00000000
    10.13600000      0.00000000      0.00000000
    10.13800000      0.00000000      0.00000000
    10.14000000      0.00000000      0.00000000
    10.14200000      0.00000000      0.00000000
    10.14400000      0.00000000      0.00000000
    10.14600000      0.00000000      0.00000000
    10.14800000      0.00000000      0.00000000
    10.15000000      0.00000000      0.00000000
    10.15200000      0.00000000      0.00000000
    10.15400000      0.00000000      0.00000000
    10.15600000      0.00000000      0.00000000
    10.15800000      0.00000000      0.00000000
    10.16000000      0.00000000      0.00000000
    10.16200000      0.00000000      0.00000000
    10.16400000      0.00000000      0.00000000
    10.16600000      0.00000000      0.00000000
    10.16800000      0.00000000      0.00000000
    10.17000000      0.00000000      0.00000000
    10.17200000      0.00000000      0.00000000
    10.17400000      0.00000000      0.00000000
    10.17600000      0.00000000      0.00000000
    10.17800000      0.00000000      0.00000000
    10.18000000      0.00000000      0.00000000
    10.18200000      0.00000000      0.00000000
    10.18400000      0.00000000      0.00000000
    10.18600000      0.00000000      0.00000000
    10.18800000      0.00000000      0.00000000
    10.19000000      0.00000000      0.00000000
    10.19200000      0.00000000      0.00000000
    10.19400000      0.00000000      0.00000000
    10.19600000      0.00000000      0.00000000
    10.19800000      0.00000000      0.00000000
    10.20000000      0.00000000      0.00000000
    10.20200000      0.00000000      0.00000000
    10.20400000      0.00000000      0.00000000
    10.20600000      0.00000000      0.00000000
    10.20800000      0.00000000      0.00000000
    10.21000000      0.00000000      0.00000000
    10.21200000      0.00000000      0.00000000
    10.21400000      0.00000000      0.00000000
    10.21600000      0.00000000      0.00000000
    10.21800000      0.00000000      0.00000000
    10.22000000      0.00000000      0.00000000
    10.22200000      0.00000000      0.00000000
    10.22400000      0.00000000      0.00000000
    10.22600000      0.00000000      0.00000000
    10.22800000      0.00000000      0.00000000
    10.23000000      0.00000000      0.00000000
    10.23200000      0.00000000      0.00000000
    10.23400000      0.00000000      0.00000000
    10.23600000      0.00000000      0.00000000
    10.23800000      0.00000000      0.00000000
    10.24000000      0.00000000      0.00000000
    10.24200000      0.00000000      0.00000000
    10.24400000      0.00000000      0.00000000
    10.24700000      0.00000000      0.00000000
    10.24900000      0.00000000      0.00000000
    10.25100000      0.00000000      0.00000000
    10.25300000      0.00000000      0.00000000
    10.25500000      0.00000000      0.00000000
    10.25700000      0.00000000      0.00000000
    10.25900000      0.00000000      0.00000000
    10.26100000      0.00000000      0.00000000
    10.26300000      0.00000000      0.00000000
    10.26500000      0.00000000      0.00000000
    10.26700000      0.00000000      0.00000000
    10.26900000      0.00000000      0.00000000
    10.27100000      0.00000000      0.00000000
    10.27300000      0.00000000      0.00000000
    10.27500000      0.00000000      0.00000000
    10.27700000      0.00000000      0.00000000
    10.27900000      0.00000000      0.00000000
    10.28100000      0.00000000      0.00000000
    10.28300000      0.00000000      0.00000000
    10.28500000      0.00000000      0.00000000
    10.28700000      0.00000000      0.00000000
    10.28900000      0.00000000      0.00000000
    10.29100000      0.00000000      0.00000000
    10.29300000      0.00000000      0.00000000
    10.29500000      0.00000000      0.00000000
    10.29700000      0.00000000      0.00000000
    10.29900000      0.00000000      0.00000000
    10.30100000      0.00000000      0.00000000
    10.30300000      0.00000000      0.00000000
    10.30500000      0.00000000      0.00000000
    10.30700000      0.00000000      0.00000000
    10.30900000      0.00000000      0.00000000
    10.31100000      0.00000000      0.00000000
    10.31300000      0.00000000      0.00000000
    10.31500000      0.00000000      0.00000000
    10.31700000      0.00000000      0.00000000
    10.31900000      0.00000000      0.00000000
    10.32100000      0.00000000      0.00000000
    10.32300000      0.00000000      0.00000000
    10.32500000      0.00000000      0.00000000
    10.32700000      0.00000000      0.00000000
    10.32900000      0.00000000      0.00000000
    10.33100000      0.00000000      0.00000000
    10.33300000      0.00000000      0.00000000
    10.33500000      0.00000000      0.00000000
    10.33700000      0.00000000      0.00000000
    10.33900000      0.00000000      0.00000000
    10.34100000      0.00000000      0.00000000
    10.34300000      0.00000000      0.00000000
    10.34500000      0.00000000      0.00000000
    10.34700000      0.00000000      0.00000000
    10.34900000      0.00000000      0.00000000
    10.35100000      0.00000000      0.00000000
    10.35300000      0.00000000      0.00000000
    10.35500000      0.00000000      0.00000000
    10.35700000      0.00000000      0.00000000
    10.35900000      0.00000000      0.00000000
    10.36100000      0.00000000      0.00000000
    10.36300000      0.00000000      0.00000000
    10.36500000      0.00000000      0.00000000
    10.36700000      0.00000000      0.00000000
    10.36900000      0.00000000      0.00000000
    10.37100000      0.00000000      0.00000000
    10.37300000      0.00000000      0.00000000
    10.37500000      0.00000000      0.00000000
    10.37700000      0.00000000      0.00000000
    10.37900000      0.00000000      0.00000000
    10.38100000      0.00000000      0.00000000
    10.38300000      0.00000000      0.00000000
    10.38500000      0.00000000      0.00000000
    10.38700000      0.00000000      0.00000000
    10.38900000      0.00000000      0.00000000
    10.39100000      0.00000000      0.00000000
    10.39300000      0.00000000      0.00000000
    10.39500000      0.00000000      0.00000000
    10.39700000      0.00000000      0.00000000
    10.39900000      0.00000000      0.00000000
    10.40100000      0.00000000      0.00000000
    10.40300000      0.00000000      0.00000000
    10.40500000      0.00000000      0.00000000
    10.40700000      0.00000000      0.00000000
    10.40900000      0.00000000      0.00000000
    10.41100000      0.00000000      0.00000000
    10.41300000      0.00000000      0.00000000
    10.41500000      0.00000000      0.00000000
    10.41700000      0.00000000      0.00000000
    10.41900000      0.00000000      0.00000000
    10.42100000      0.00000000      0.00000000
    10.42300000      0.00000000      0.00000000
    10.42500000      0.00000000      0.00000000
    10.42700000      0.00000000      0.00000000
    10.42900000      0.00000000      0.00000000
    10.43100000      0.00000000      0.00000000
    10.43300000      0.00000000      0.00000000
    10.43500000      0.00000000      0.00000000
    10.43700000      0.00000000      0.00000000
    10.43900000      0.00000000      0.00000000
    10.44100000      0.00000000      0.00000000
    10.44300000      0.00000000      0.00000000
    10.44500000      0.00000000      0.00000000
    10.44700000      0.00000000      0.00000000
    10.44900000      0.00000000      0.00000000
    10.45100000      0.00000000      0.00000000
    10.45300000      0.00000000      0.00000000
    10.45500000      0.00000000      0.00000000
    10.45700000      0.00000000      0.00000000
    10.45900000      0.00000000      0.00000000
    10.46100000      0.00000000      0.00000000
    10.46300000      0.00000000      0.00000000
    10.46500000      0.00000000      0.00000000
    10.46700000      0.00000000      0.00000000
    10.46900000      0.00000000      0.00000000
    10.47100000      0.00000000      0.00000000
    10.47300000      0.00000000      0.00000000
    10.47500000      0.00000000      0.00000000
    10.47700000      0.00000000      0.00000000
    10.47900000      0.00000000      0.00000000
    10.48100000      0.00000000      0.00000000
    10.48300000      0.00000000      0.00000000
    10.48500000      0.00000000      0.00000000
    10.48700000      0.00000000      0.00000000
    10.48900000      0.00000000      0.00000000
    10.49100000      0.00000000      0.00000000
    10.49300000      0.00000000      0.00000000
    10.49500000      0.00000000      0.00000000
    10.49700000      0.00000000      0.00000000
    10.49900000      0.00000000      0.00000000
    10.50100000      0.00000000      0.00000000
    10.50300000      0.00000000      0.00000000
    10.50500000      0.00000000      0.00000000
    10.50700000      0.00000000      0.00000000
    10.50900000      0.00000000      0.00000000
    10.51100000      0.00000000      0.00000000
    10.51300000      0.00000000      0.00000000
    10.51500000      0.00000000      0.00000000
    10.51700000      0.00000000      0.00000000
    10.51900000      0.00000000      0.00000000
    10.52100000      0.00000000      0.00000000
    10.52300000      0.00000000      0.00000000
    10.52500000      0.00000000      0.00000000
    10.52700000      0.00000000      0.00000000
    10.52900000      0.00000000      0.00000000
    10.53100000      0.00000000      0.00000000
    10.53300000      0.00000000      0.00000000
    10.53500000      0.00000000      0.00000000
    10.53700000      0.00000000      0.00000000
    10.53900000      0.00000000      0.00000000
    10.54100000      0.00000000      0.00000000
    10.54300000      0.00000000      0.00000000
    10.54500000      0.00000000      0.00000000
    10.54700000      0.00000000      0.00000000
    10.54900000      0.00000000      0.00000000
    10.55100000      0.00000000      0.00000000
    10.55300000      0.00000000      0.00000000
    10.55500000      0.00000000      0.00000000
    10.55700000      0.00000000      0.00000000
    10.55900000      0.00000000      0.00000000
    10.56100000      0.00000000      0.00000000
    10.56300000      0.00000000      0.00000000
    10.56500000      0.00000000      0.00000000
    10.56700000      0.00000000      0.00000000
    10.56900000      0.00000000      0.00000000
    10.57100000      0.00000000      0.00000000
    10.57300000      0.00000000      0.00000000
    10.57500000      0.00000000      0.00000000
    10.57700000      0.00000000      0.00000000
    10.57900000      0.00000000      0.00000000
    10.58100000      0.00000000      0.00000000
    10.58300000      0.00000000      0.00000000
    10.58500000      0.00000000      0.00000000
    10.58700000      0.00000000      0.00000000
    10.58900000      0.00000000      0.00000000
    10.59100000      0.00000000      0.00000000
    10.59300000      0.00000000      0.00000000
    10.59500000      0.00000000      0.00000000
    10.59700000      0.00000000      0.00000000
    10.59900000      0.00000000      0.00000000
    10.60100000      0.00000000      0.00000000
    10.60300000      0.00000000      0.00000000
    10.60500000      0.00000000      0.00000000
    10.60700000      0.00000000      0.00000000
    10.60900000      0.00000000      0.00000000
    10.61100000      0.00000000      0.00000000
    10.61300000      0.00000000      0.00000000
    10.61500000      0.00000000      0.00000000
    10.61700000      0.00000000      0.00000000
    10.61900000      0.00000000      0.00000000
    10.62100000      0.00000000      0.00000000
    10.62300000      0.00000000      0.00000000
    10.62500000      0.00000000      0.00000000
    10.62700000      0.00000000      0.00000000
    10.62900000      0.00000000      0.00000000
    10.63100000      0.00000000      0.00000000
    10.63300000      0.00000000      0.00000000
    10.63500000      0.00000000      0.00000000
    10.63700000      0.00000000      0.00000000
    10.63900000      0.00000000      0.00000000
    10.64100000      0.00000000      0.00000000
    10.64300000      0.00000000      0.00000000
    10.64500000      0.00000000      0.00000000
    10.64700000      0.00000000      0.00000000
    10.64900000      0.00000000      0.00000000
    10.65100000      0.00000000      0.00000000
